;num_sequences;num_seg_sites;avg_pair;nuc_div;theta;tajimas_D;gene_group
9816;20;7;2.521052632;0.007579461;1.973087283;0.91311723;group18624
9817;17;1;0.308823529;0.001131222;0.295794192;0.085123408;group18625
9818;21;1;0.095238095;0.000269034;0.277952297;-1.163563753;group18626
9819;21;3;0.742857143;0.002230802;0.83385689;-0.286670309;group18627
9820;21;16;5.638095238;0.005308941;4.447236744;0.98348263;group18628
9821;21;43;10.19047619;0.004680791;11.95194875;-0.583139982;group18629
9822;196;37;5.828466771;0.022590956;6.321785223;-0.226309801;group1863
9823;21;12;4.314285714;0.009101869;3.335427558;1.040335176;group18630
9824;21;3;1.085714286;0.001477162;0.83385689;0.793409215;group18631
9825;21;3;0.904761905;0.003174603;0.83385689;0.223367244;group18632
9826;12;0;0;0;nan;nan;group18633
9827;17;2;0.235294118;0.000896057;0.591588383;-1.503580753;group18634
9828;16;674;257.7083333;0.282150521;203.1203999;1.178439382;group18635
9829;17;145;74.05882353;0.20189512;42.8901578;3.110139961;group18636
9830;10;50;10;0.010964912;17.67428812;-2.122115896;group18637
9831;17;482;246.6617647;0.121984799;142.5728004;3.154595257;group18638
9832;8;0;0;0;nan;nan;group18639
9833;196;85;10.385191;0.02036312;14.52302011;-0.877052349;group1864
9834;6;245;91.86666667;0.047922101;107.2992701;-0.934460236;group18640
9835;12;353;68.03030303;0.074300334;116.8921647;-1.970806123;group18641
9836;17;207;39.47058824;0.096027797;61.22939769;-1.52709227;group18642
9837;17;865;149.9411765;0.074278278;255.8619758;-1.792057985;group18643
9838;16;92;18.64166667;0.033549387;27.72563322;-1.411201028;group18644
9839;17;158;26.33823529;0.049883021;46.73548229;-1.869946551;group18645
9840;14;53;24.74725275;0.047330371;16.66596567;2.130691812;group18646
9841;14;5;1.494505495;0.01082975;1.572260913;-0.171223456;group18647
9842;14;40;7.648351648;0.012432012;12.5780873;-1.704651505;group18648
9843;2;65;65;0.098934551;65;nan;group18649
9844;196;70;12.12982732;0.03959326;11.9601342;0.043225726;group1865
9845;5;1;0.4;0.001532567;0.48;-0.816496581;group18650
9846;2;24;24;0.080808081;24;nan;group18651
9847;5;1;0.4;0.001433692;0.48;-0.816496581;group18652
9848;16;303;52.70833333;0.045049858;91.31377027;-1.847356538;group18653
9849;14;8;2.164835165;0.003813059;2.51561746;-0.525819185;group18654
9850;13;4;1.461538462;0.008857809;1.288987573;0.454677496;group18655
9851;13;1;0.512820513;0.003975353;0.322246893;1.300452267;group18656
9852;14;7;2.505494505;0.001736309;2.201165278;0.510167583;group18657
9853;14;7;2.120879121;0.002031493;2.201165278;-0.134589092;group18658
9854;13;2;0.307692308;0.001628002;0.644493786;-1.468005781;group18659
9855;196;225;49.74086866;0.03309439;38.44328852;0.933432392;group1866
9856;16;151;23.13333333;0.014831174;45.50620235;-2.13465199;group18660
9857;16;60;10.36666667;0.023831418;18.08193471;-1.818182956;group18661
9858;16;57;9.458333333;0.042037037;17.17783797;-1.91185694;group18662
9859;15;15;2.504761905;0.012100299;4.613166993;-1.824605148;group18663
9860;16;95;16.99166667;0.020695293;28.62972995;-1.752014035;group18664
9861;11;95;17.8;0.12292787;32.43462945;-2.16055895;group18665
9862;11;22;4.872727273;0.012212349;7.511177347;-1.601149809;group18666
9863;11;17;3.545454545;0.008094645;5.804091587;-1.742766004;group18667
9864;2;0;0;0;nan;nan;group18668
9865;21;7;1.19047619;0.008473934;1.945666076;-1.258393943;group18669
9866;196;127;37.31915228;0.07429863;21.69910063;2.252563128;group1867
9867;12;0;0;0;nan;nan;group18670
9868;20;11;3.810526316;0.005227059;3.10056573;0.81209792;group18671
9869;20;9;4.015789474;0.005949318;2.536826506;2.004890675;group18672
9870;20;19;6.347368421;0.008044827;5.355522625;0.700397914;group18673
9871;20;38;14.33157895;0.012312353;10.71104525;1.343168053;group18674
9872;20;11;3.710526316;0.007318592;3.10056573;0.697711582;group18675
9873;31;6;2.197849462;0.01061763;1.501882185;1.31174319;group18676
9874;31;74;15.49462366;0.045126165;18.52321361;-0.615942788;group18677
9875;12;3;1.590909091;0.006313131;0.99341783;1.97294149;group18678
9876;8;6;3.214285714;0.022796353;2.314049587;1.813434573;group18679
9877;173;180;36.87108482;0.079732806;31.42669714;0.552931338;group1868
9878;3;52;34.66666667;0.041566747;34.66666667;nan;group18680
9879;2;1;1;0.002710027;1;nan;group18681
9880;7;1709;834.5238095;0.374392279;697.5510204;1.158082924;group18682
9881;24;28;10.44202899;0.01444499;7.498075583;1.473111344;group18683
9882;10;30;11.91111111;0.004926018;10.60457287;0.591600711;group18684
9883;12;7;3.393939394;0.005545653;2.317974938;1.816485642;group18685
9884;4;0;0;0;nan;nan;group18686
9885;19;17;6.578947368;0.009350326;4.863941149;1.335827833;group18687
9886;5;0;0;0;nan;nan;group18688
9887;13;0;0;0;nan;nan;group18689
9888;196;45;8.104133961;0.020311113;7.688657703;0.159564133;group1869
9889;5;0;0;0;nan;nan;group18690
9890;5;0;0;0;nan;nan;group18691
9891;5;1;0.6;0.001156069;0.48;1.224744871;group18692
9892;5;2;1.2;0.001538462;0.96;1.458836909;group18693
9893;5;1;0.6;0.002666667;0.48;1.224744871;group18694
9894;5;1;0.4;0.000312989;0.48;-0.816496581;group18695
9895;5;0;0;0;nan;nan;group18696
9896;5;0;0;0;nan;nan;group18697
9897;5;0;0;0;nan;nan;group18698
9898;5;0;0;0;nan;nan;group18699
9899;196;111;22.74118263;0.024890208;18.96535567;0.619989256;group187
9900;196;66;17.88220827;0.040927233;11.27669796;1.778344072;group1870
9901;5;0;0;0;nan;nan;group18700
9902;5;1;0.4;0.000980392;0.48;-0.816496581;group18701
9903;5;0;0;0;nan;nan;group18702
9904;5;1;0.6;0.000840336;0.48;1.224744871;group18703
9905;5;1;0.6;0.000515464;0.48;1.224744871;group18704
9906;5;0;0;0;nan;nan;group18705
9907;10;1;0.466666667;0.003381643;0.353485762;0.819795689;group18706
9908;27;48;15.42450142;0.01218365;12.45323642;0.904031775;group18707
9909;16;3;1.183333333;0.011269841;0.904096735;0.89536855;group18708
9910;9;2;0.944444444;0.001418085;0.73587385;0.975047622;group18709
9911;196;91;20.81800105;0.033856318;15.54817447;1.046716504;group1871
9912;24;0;0;0;nan;nan;group18710
9913;6;13;7;0.025736149;5.693430657;1.403074369;group18711
9914;7;59;17.04761905;0.08356676;24.08163265;-1.693892398;group18712
9915;7;0;0;0;nan;nan;group18713
9916;8;0;0;0;nan;nan;group18714
9917;8;0;0;0;nan;nan;group18715
9918;4;0;0;0;nan;nan;group18716
9919;13;9;2.871794872;0.005318139;2.900222039;-0.038612976;group18717
9920;5;9;3.6;0.003592814;4.32;-1.184405717;group18718
9921;2;0;0;0;nan;nan;group18719
9922;196;160;33.5618001;0.024860593;27.33744961;0.717492712;group1872
9923;5;0;0;0;nan;nan;group18720
9924;2;0;0;0;nan;nan;group18721
9925;7;0;0;0;nan;nan;group18722
9926;9;12;4.666666667;0.027290448;4.415243101;0.269801896;group18723
9927;4;1;0.666666667;0.000657462;0.545454545;1.632993162;group18724
9928;4;0;0;0;nan;nan;group18725
9929;23;1;0.166007905;0.001177361;0.270942996;-0.662151624;group18726
9930;25;22;10.04333333;0.025847032;5.826335718;2.640048294;group18727
9931;24;74;33.39130435;0.026564283;19.81634261;2.696368705;group18728
9932;24;181;90.37681159;0.076255619;48.46970288;3.466457471;group18729
9933;196;72;15.81585557;0.034085725;12.30185233;0.871660393;group1873
9934;20;16;6.652631579;0.013521609;4.509913789;1.765874648;group18730
9935;12;256;61.13636364;0.102405969;84.77165486;-1.312258021;group18731
9936;15;1056;406.0952381;0.240837596;324.7669563;1.115960902;group18732
9937;12;229;55.43939394;0.091939293;75.83089439;-1.2647095;group18733
9938;11;177;39.27272727;0.127762667;60.43083593;-1.688786877;group18734
9939;12;478;102.7121212;0.13602205;158.2845743;-1.657294357;group18735
9940;8;34;8.5;0.039351852;13.11294766;-1.872829274;group18736
9941;8;6;1.5;0.006024096;2.314049587;-1.639820509;group18737
9942;9;38;8.444444444;0.02085048;13.98160315;-2.003348565;group18738
9943;12;315;113.1515152;0.119733929;104.3088722;0.399467045;group18739
9944;196;87;22.66488749;0.051746318;14.86473823;1.617124406;group1874
9945;7;52;24.76190476;0.144806461;21.2244898;0.964310647;group18740
9946;8;0;0;0;nan;nan;group18741
9947;7;0;0;0;nan;nan;group18742
9948;12;1;0.409090909;0.002572899;0.331139277;0.540554689;group18743
9949;11;37;12.10909091;0.201818182;12.63243463;-0.193695376;group18744
9950;10;0;0;0;nan;nan;group18745
9951;10;0;0;0;nan;nan;group18746
9952;11;3;0.981818182;0.006818182;1.024251456;-0.141796121;group18747
9953;7;2;0.571428571;0.005602241;0.816326531;-1.23715998;group18748
9954;7;0;0;0;nan;nan;group18749
9955;196;102;20.96530612;0.027622274;17.42762413;0.630017661;group1875
9956;3;0;0;0;nan;nan;group18750
9957;2;0;0;0;nan;nan;group18751
9958;2;2;2;0.002534854;2;nan;group18752
9959;2;0;0;0;nan;nan;group18753
9960;3;419;279.3333333;0.242471672;279.3333333;nan;group18754
9961;2;0;0;0;nan;nan;group18755
9962;2;0;0;0;nan;nan;group18756
9963;2;0;0;0;nan;nan;group18757
9964;2;0;0;0;nan;nan;group18758
9965;2;0;0;0;nan;nan;group18759
9966;196;204;49.3906855;0.044370669;34.85524825;1.321910154;group1876
9967;2;0;0;0;nan;nan;group18760
9968;2;0;0;0;nan;nan;group18761
9969;2;0;0;0;nan;nan;group18762
9970;2;0;0;0;nan;nan;group18763
9971;2;0;0;0;nan;nan;group18764
9972;2;0;0;0;nan;nan;group18765
9973;2;0;0;0;nan;nan;group18766
9974;2;0;0;0;nan;nan;group18767
9975;18;67;20.85620915;0.030667419;19.47927806;0.294012221;group18768
9976;7;46;20.66666667;0.039820167;18.7755102;0.581312252;group18769
9977;196;278;62.29759288;0.051127703;47.4988187;0.993327723;group1877
9978;3;2;1.333333333;0.004153686;1.333333333;nan;group18770
9979;2;0;0;0;nan;nan;group18771
9980;3;257;171.3333333;0.191007061;171.3333333;nan;group18772
9981;3;0;0;0;nan;nan;group18773
9982;2;0;0;0;nan;nan;group18774
9983;2;0;0;0;nan;nan;group18775
9984;2;0;0;0;nan;nan;group18776
9985;5;0;0;0;nan;nan;group18777
9986;3;1;0.666666667;0.001128032;0.666666667;nan;group18778
9987;3;28;18.66666667;0.080808081;18.66666667;nan;group18779
9988;196;264;64.59340659;0.034344745;45.10679186;1.376181383;group1878
9989;2;0;0;0;nan;nan;group18780
9990;3;1;0.666666667;0.002677376;0.666666667;nan;group18781
9991;2;0;0;0;nan;nan;group18782
9992;2;0;0;0;nan;nan;group18783
9993;2;0;0;0;nan;nan;group18784
9994;2;0;0;0;nan;nan;group18785
9995;2;0;0;0;nan;nan;group18786
9996;2;0;0;0;nan;nan;group18787
9997;2;55;55;0.611111111;55;nan;group18788
9998;2;0;0;0;nan;nan;group18789
9999;196;67;14.09937206;0.034056454;11.44755702;0.703912194;group1879
10000;2;251;251;0.175770308;251;nan;group18790
10001;11;9;2.363636364;0.004863449;3.072754369;-0.969835719;group18791
10002;2;0;0;0;nan;nan;group18792
10003;2;0;0;0;nan;nan;group18793
10004;2;0;0;0;nan;nan;group18794
10005;2;1;1;0.000759301;1;nan;group18795
10006;2;0;0;0;nan;nan;group18796
10007;2;1;1;0.001165501;1;nan;group18797
10008;2;0;0;0;nan;nan;group18798
10009;2;5;5;0.002754821;5;nan;group18799
10010;196;164;32.82061748;0.033051981;28.02088585;0.540137821;group188
10011;196;145;31.1244898;0.025404754;24.77456371;0.805427821;group1880
10012;5;305;182.8;0.285959389;146.4;1.898636714;group18800
10013;2;0;0;0;nan;nan;group18801
10014;2;0;0;0;nan;nan;group18802
10015;2;0;0;0;nan;nan;group18803
10016;2;34;34;0.177083333;34;nan;group18804
10017;2;0;0;0;nan;nan;group18805
10018;2;0;0;0;nan;nan;group18806
10019;2;0;0;0;nan;nan;group18807
10020;2;0;0;0;nan;nan;group18808
10021;2;21;21;0.04375;21;nan;group18809
10022;196;183;35.8522763;0.027037916;31.26720799;0.463688749;group1881
10023;2;0;0;0;nan;nan;group18810
10024;2;0;0;0;nan;nan;group18811
10025;2;0;0;0;nan;nan;group18812
10026;6;0;0;0;nan;nan;group18813
10027;7;2;0.571428571;0.002093145;0.816326531;-1.23715998;group18814
10028;7;0;0;0;nan;nan;group18815
10029;7;69;32.85714286;0.296010296;28.16326531;0.968945673;group18816
10030;3;0;0;0;nan;nan;group18817
10031;2;1;1;0.00877193;1;nan;group18818
10032;4;0;0;0;nan;nan;group18819
10033;196;102;25.4614338;0.10467332;17.42762413;1.430722713;group1882
10034;2;448;448;0.581063554;448;nan;group18820
10035;4;2;1.166666667;0.012152778;1.090909091;0.59158014;group18821
10036;2;0;0;0;nan;nan;group18822
10037;2;1;1;0.004065041;1;nan;group18823
10038;2;0;0;0;nan;nan;group18824
10039;2;0;0;0;nan;nan;group18825
10040;3;0;0;0;nan;nan;group18826
10041;3;0;0;0;nan;nan;group18827
10042;2;3;3;0.003597122;3;nan;group18828
10043;3;3;2;0.007490637;2;nan;group18829
10044;196;47;9.296441654;0.113177254;8.030375823;0.467233068;group1883
10045;13;178;27.51282051;0.074542713;57.35994699;-2.386480906;group18830
10046;10;5;2;0.022222222;1.767428812;0.527643382;group18831
10047;6;6;3.6;0.017910448;2.627737226;2.117762583;group18832
10048;9;1;0.222222222;0.00029163;0.367936925;-1.088227343;group18833
10049;9;0;0;0;nan;nan;group18834
10050;9;0;0;0;nan;nan;group18835
10051;9;0;0;0;nan;nan;group18836
10052;7;4;1.904761905;0.017160017;1.632653061;0.796743603;group18837
10053;5;0;0;0;nan;nan;group18838
10054;14;0;0;0;nan;nan;group18839
10055;196;271;52.23124019;0.06922694;46.30280528;0.408040107;group1884
10056;24;10;3.97826087;0.014259531;2.677884137;1.620140535;group18840
10057;15;1;0.419047619;0.00196736;0.307544466;0.742098827;group18841
10058;10;0;0;0;nan;nan;group18842
10059;7;2;0.857142857;0.001393728;0.816326531;0.20619333;group18843
10060;4;2;1;0.000896057;1.090909091;-0.709896168;group18844
10061;4;1;0.5;0.00059312;0.545454545;-0.612372436;group18845
10062;4;0;0;0;nan;nan;group18846
10063;4;0;0;0;nan;nan;group18847
10064;4;0;0;0;nan;nan;group18848
10065;7;1;0.571428571;0.000364897;0.408163265;1.341640786;group18849
10066;196;64;14.51611722;0.032916366;10.93497984;0.992352772;group1885
10067;10;2;1.066666667;0.006349206;0.706971525;1.641452667;group18850
10068;25;20;1.6;0.017204301;5.296668834;-2.522784426;group18851
10069;18;5;1.830065359;0.008693848;1.453677467;0.819550476;group18852
10070;18;1;0.366013072;0.00065243;0.290735493;0.488094661;group18853
10071;16;25;5.458333333;0.010180986;7.534139461;-1.126850027;group18854
10072;7;1;0.285714286;0.000541126;0.408163265;-1.00623059;group18855
10073;8;4;1.964285714;0.012353998;1.542699725;1.192205486;group18856
10074;11;28;10.18181818;0.011992719;9.55968026;0.300603308;group18857
10075;10;154;85.55555556;0.152505447;54.43680741;2.846177196;group18858
10076;4;0;0;0;nan;nan;group18859
10077;196;69;15.70989011;0.027132798;11.78927514;1.012316033;group1886
10078;19;4;1.578947368;0.001478415;1.144456741;1.117886522;group18860
10079;2;0;0;0;nan;nan;group18861
10080;7;0;0;0;nan;nan;group18862
10081;15;2;0.266666667;0.001269841;0.615088932;-1.490507586;group18863
10082;5;1;0.4;0.000291301;0.48;-0.816496581;group18864
10083;10;3;0.866666667;0.001536643;1.060457287;-0.6574836;group18865
10084;10;0;0;0;nan;nan;group18866
10085;11;225;40.90909091;0.058767509;76.81885923;-2.258865254;group18867
10086;10;1;0.2;0.000447427;0.353485762;-1.111733177;group18868
10087;10;12;2.977777778;0.001051475;4.241829149;-1.345966206;group18869
10088;196;51;5.26692831;0.069625556;8.713812064;-1.179876646;group1887
10089;8;0;0;0;nan;nan;group18870
10090;16;111;16.33333333;0.034875325;33.45157921;-2.211849831;group18871
10091;5;0;0;0;nan;nan;group18872
10092;5;0;0;0;nan;nan;group18873
10093;5;0;0;0;nan;nan;group18874
10094;5;187;74.8;0.190330789;89.76;-1.270828243;group18875
10095;4;0;0;0;nan;nan;group18876
10096;4;0;0;0;nan;nan;group18877
10097;4;0;0;0;nan;nan;group18878
10098;4;0;0;0;nan;nan;group18879
10099;196;47;8.17833595;0.083213866;8.030375823;0.054603688;group1888
10100;4;0;0;0;nan;nan;group18880
10101;4;0;0;0;nan;nan;group18881
10102;4;0;0;0;nan;nan;group18882
10103;4;0;0;0;nan;nan;group18883
10104;4;0;0;0;nan;nan;group18884
10105;4;0;0;0;nan;nan;group18885
10106;4;0;0;0;nan;nan;group18886
10107;4;0;0;0;nan;nan;group18887
10108;4;94;47;0.084684685;51.27272727;-0.871551477;group18888
10109;4;0;0;0;nan;nan;group18889
10110;196;38;1.418890633;0.024777276;6.492644283;-2.272291364;group1889
10111;4;0;0;0;nan;nan;group18890
10112;4;0;0;0;nan;nan;group18891
10113;5;0;0;0;nan;nan;group18892
10114;5;0;0;0;nan;nan;group18893
10115;9;77;17.11111111;0.154154154;28.33114323;-2.036932623;group18894
10116;6;48;16;0.086021505;21.02189781;-1.529514519;group18895
10117;5;0;0;0;nan;nan;group18896
10118;5;0;0;0;nan;nan;group18897
10119;5;0;0;0;nan;nan;group18898
10120;5;2;0.8;0.001975309;0.96;-0.97255794;group18899
10121;196;107;15.31465201;0.050257643;18.28191943;-0.504716842;group189
10122;127;270;24.64741907;0.101751322;49.83884906;-1.667670282;group1890
10123;5;0;0;0;nan;nan;group18900
10124;5;0;0;0;nan;nan;group18901
10125;5;0;0;0;nan;nan;group18902
10126;5;1;0.4;0.001360544;0.48;-0.816496581;group18903
10127;5;0;0;0;nan;nan;group18904
10128;5;1;0.4;0.000347222;0.48;-0.816496581;group18905
10129;5;0;0;0;nan;nan;group18906
10130;5;1;0.6;0.000471698;0.48;1.224744871;group18907
10131;5;1;0.4;0.000959233;0.48;-0.816496581;group18908
10132;5;0;0;0;nan;nan;group18909
10133;26;8;2.341538462;0.003211987;2.096459035;0.367547902;group1891
10134;13;175;39.03846154;0.05467148;56.39320631;-1.411188992;group18910
10135;6;91;45.2;0.115608466;39.8540146;0.866220975;group18911
10136;4;139;92.66666667;0.104002993;75.81818182;2.328297256;group18912
10137;2;0;0;0;nan;nan;group18913
10138;2;0;0;0;nan;nan;group18914
10139;12;0;0;0;nan;nan;group18915
10140;4;24;12;0.041666667;13.09090909;-0.857864054;group18916
10141;3;0;0;0;nan;nan;group18917
10142;3;0;0;0;nan;nan;group18918
10143;3;1;0.666666667;0.003418803;0.666666667;nan;group18919
10144;19;564;188.7251462;0.211326728;161.3684005;0.716112863;group1892
10145;3;0;0;0;nan;nan;group18920
10146;3;141;92.66666667;0.362470171;94;nan;group18921
10147;13;41;6.307692308;0.003643959;13.21212262;-2.324359807;group18922
10148;11;61;19.96363636;0.214662757;20.82644628;-0.196674282;group18923
10149;12;1;0.166666667;0.001683502;0.331139277;-1.140533405;group18924
10150;9;2;0.444444444;0.002904866;0.73587385;-1.362404657;group18925
10151;13;65;10.38461538;0.025748988;20.94604806;-2.275386438;group18926
10152;12;2;1.075757576;0.002656192;0.662278554;1.824366129;group18927
10153;3;0;0;0;nan;nan;group18928
10154;2;0;0;0;nan;nan;group18929
10155;80;2;0.121202532;0.000897797;0.403797369;-1.124345305;group1893
10156;2;58;58;0.06401766;58;nan;group18930
10157;5;47;18.8;0.044761905;22.56;-1.256595633;group18931-2
10158;10;46;9.533333333;0.022698413;16.26034507;-2.017200165;group18931
10159;8;0;0;0;nan;nan;group18932
10160;5;159;95;0.304487179;76.32;1.86502373;group18933
10161;3;364;242.6666667;0.396514161;242.6666667;nan;group18934
10162;4;88;56.83333333;0.060332626;48;1.923952995;group18935
10163;2;768;768;0.423140496;768;nan;group18936
10164;2;473;473;0.59273183;473;nan;group18937
10165;2;2;2;0.006289308;2;nan;group18938
10166;3;1;0.666666667;0.002096436;0.666666667;nan;group18939
10167;104;78;11.88760269;0.01923993;14.95171984;-0.665110572;group1894
10168;6;1;0.333333333;0.002222222;0.437956204;-0.933020529;group18940
10169;4;0;0;0;nan;nan;group18941
10170;5;205;108.6;0.192096619;98.4;0.790658692;group18942
10171;4;161;80.83333333;0.227447653;87.81818182;-0.833768887;group18943
10172;4;116;67.33333333;0.234882739;63.27272727;0.671897827;group18944
10173;2;0;0;0;nan;nan;group18945
10174;3;42;28;0.020467836;28;nan;group18946
10175;3;311;212.6666667;0.364909496;207.3333333;nan;group18947
10176;2;0;0;0;nan;nan;group18948
10177;2;1;1;0.001763668;1;nan;group18949
10178;82;7;0.589280337;0.002750896;1.406236671;-1.406011914;group1895
10179;2;4;4;0.011396011;4;nan;group18950
10180;2;1;1;0.001145475;1;nan;group18951
10181;2;0;0;0;nan;nan;group18952
10182;3;2;1.333333333;0.003805838;1.333333333;nan;group18953
10183;3;0;0;0;nan;nan;group18954
10184;22;8;2.168831169;0.006693923;2.194571412;-0.038504208;group18955
10185;22;11;4.857142857;0.027441485;3.017535692;2.109528178;group18956
10186;3;0;0;0;nan;nan;group18957
10187;7;483;275.8571429;0.249869899;197.1428571;2.351147409;group18958
10188;7;1;0.285714286;0.000263817;0.408163265;-1.00623059;group18959
10189;71;31;1.136016097;0.002002019;6.414452123;-2.618151299;group1896
10190;4;0;0;0;nan;nan;group18960
10191;7;0;0;0;nan;nan;group18961
10192;16;2;0.45;0.0046875;0.602731157;-0.648608599;group18962
10193;4;16;8;0.086021505;8.727272727;-0.849027712;group18963
10194;23;23;9.399209486;0.031330698;6.23168891;1.894382517;group18964
10195;3;0;0;0;nan;nan;group18965
10196;5;137;77.6;0.149444281;65.76;1.370953578;group18966
10197;7;8;4.571428571;0.006895066;3.265306122;2.101293602;group18967
10198;4;0;0;0;nan;nan;group18968
10199;4;0;0;0;nan;nan;group18969
10200;102;6;1.653659484;0.00886504;1.154450351;0.968562274;group1897
10201;4;0;0;0;nan;nan;group18970
10202;4;0;0;0;nan;nan;group18971
10203;4;0;0;0;nan;nan;group18972
10204;5;4;1.6;0.004938272;1.92;-1.093799066;group18973
10205;4;0;0;0;nan;nan;group18974
10206;4;0;0;0;nan;nan;group18975
10207;4;0;0;0;nan;nan;group18976
10208;19;0;0;0;nan;nan;group18977
10209;7;0;0;0;nan;nan;group18978
10210;7;0;0;0;nan;nan;group18979
10211;196;644;182.8663527;0.090739939;110.0332347;2.129818259;group1898
10212;7;0;0;0;nan;nan;group18980
10213;4;0;0;0;nan;nan;group18981
10214;4;0;0;0;nan;nan;group18982
10215;7;0;0;0;nan;nan;group18983
10216;7;1;0.571428571;0.004429679;0.408163265;1.341640786;group18984
10217;4;0;0;0;nan;nan;group18985
10218;4;0;0;0;nan;nan;group18986
10219;4;0;0;0;nan;nan;group18987
10220;4;0;0;0;nan;nan;group18988
10221;4;1;0.5;0.0001241;0.545454545;-0.612372436;group18989
10222;196;34;6.533647305;0.02479705;5.809208042;0.358525344;group1899
10223;4;0;0;0;nan;nan;group18990
10224;4;0;0;0;nan;nan;group18991
10225;4;0;0;0;nan;nan;group18992
10226;5;111;44.4;0.104225352;53.28;-1.267513977;group18993
10227;4;0;0;0;nan;nan;group18994
10228;16;8;2.65;0.006691919;2.410924628;0.357500923;group18995
10229;17;32;12.72058824;0.012582184;9.465414135;1.406040808;group18996
10230;4;0;0;0;nan;nan;group18997
10231;13;636;178.6666667;0.411519911;204.9490241;-0.592192072;group18998
10232;7;1;0.285714286;0.000606612;0.408163265;-1.00623059;group18999
10233;196;267;46.60565149;0.033385153;45.61936904;0.06888353;group19
10234;194;1;0.290582768;0.00372542;0.171159774;0.70928455;group190
10235;196;25;7.358817373;0.040882319;4.271476502;2.002655495;group1900
10236;3;0;0;0;nan;nan;group19000
10237;5;0;0;0;nan;nan;group19001
10238;7;1;0.476190476;0.004409171;0.408163265;0.559016994;group19002
10239;3;0;0;0;nan;nan;group19003
10240;3;0;0;0;nan;nan;group19004
10241;3;0;0;0;nan;nan;group19005
10242;2;2;2;0.002554278;2;nan;group19006
10243;3;0;0;0;nan;nan;group19007
10244;10;4;1.066666667;0.003703704;1.41394305;-0.942971441;group19008
10245;10;1;0.533333333;0.003013183;0.353485762;1.302677905;group19009
10246;172;61;16.51319189;0.052926897;10.66098016;1.677077417;group1901
10247;3;0;0;0;nan;nan;group19010
10248;3;0;0;0;nan;nan;group19011
10249;4;0;0;0;nan;nan;group19012
10250;4;0;0;0;nan;nan;group19013
10251;3;0;0;0;nan;nan;group19014
10252;4;0;0;0;nan;nan;group19015
10253;4;0;0;0;nan;nan;group19016
10254;3;0;0;0;nan;nan;group19017
10255;14;2;0.285714286;0.00116144;0.628904365;-1.48074498;group19018
10256;3;0;0;0;nan;nan;group19019
10257;196;88;20.881528;0.048960584;15.03559729;1.19885533;group1902
10258;3;0;0;0;nan;nan;group19020
10259;2;2;2;0.002554278;2;nan;group19021
10260;3;0;0;0;nan;nan;group19022
10261;3;0;0;0;nan;nan;group19023
10262;3;0;0;0;nan;nan;group19024
10263;3;0;0;0;nan;nan;group19025
10264;3;0;0;0;nan;nan;group19026
10265;3;0;0;0;nan;nan;group19027
10266;3;0;0;0;nan;nan;group19028
10267;3;0;0;0;nan;nan;group19029
10268;195;196;45.21480307;0.082371356;33.51774403;1.105684426;group1903
10269;3;0;0;0;nan;nan;group19030
10270;3;0;0;0;nan;nan;group19031
10271;4;279;139.5;0.261235955;152.1818182;-0.874755663;group19032
10272;4;0;0;0;nan;nan;group19033
10273;4;0;0;0;nan;nan;group19034
10274;4;0;0;0;nan;nan;group19035
10275;4;0;0;0;nan;nan;group19036
10276;4;0;0;0;nan;nan;group19037
10277;4;0;0;0;nan;nan;group19038
10278;4;0;0;0;nan;nan;group19039
10279;196;86;22.48095238;0.029045158;14.69387917;1.632278789;group1904
10280;4;0;0;0;nan;nan;group19040
10281;4;0;0;0;nan;nan;group19041
10282;4;0;0;0;nan;nan;group19042
10283;4;0;0;0;nan;nan;group19043
10284;4;0;0;0;nan;nan;group19044
10285;4;0;0;0;nan;nan;group19045
10286;4;0;0;0;nan;nan;group19046
10287;4;0;0;0;nan;nan;group19047
10288;4;0;0;0;nan;nan;group19048
10289;3;6;4;0.003910068;4;nan;group19049
10290;196;112;23.71051805;0.020528587;19.13621473;0.74464689;group1905
10291;3;0;0;0;nan;nan;group19050
10292;3;0;0;0;nan;nan;group19051
10293;3;0;0;0;nan;nan;group19052
10294;2;0;0;0;nan;nan;group19053
10295;4;0;0;0;nan;nan;group19054-2
10296;8;2;0.785714286;0.001711796;0.771349862;0.069352236;group19054
10297;4;0;0;0;nan;nan;group19055
10298;4;2;1;0.001157407;1.090909091;-0.709896168;group19056
10299;8;120;47.82142857;0.195422899;46.28099174;0.181491559;group19057
10300;7;2;1.142857143;0.006802721;0.816326531;1.64954664;group19058
10301;7;11;6;0.015503876;4.489795918;1.819241752;group19059
10302;196;118;22.12893773;0.018394794;20.16136909;0.304600577;group1906
10303;4;35;17.5;0.056089744;19.09090909;-0.8635616;group19060
10304;4;42;21;0.28;22.90909091;-0.865661757;group19061
10305;7;2;1.142857143;0.005148005;0.816326531;1.64954664;group19062
10306;7;3;1.142857143;0.003927344;1.224489796;-0.30186996;group19063
10307;4;40;22.16666667;0.036760641;21.81818182;0.165817596;group19064
10308;13;1;0.512820513;0.001499475;0.322246893;1.300452267;group19065
10309;6;331;111.4666667;0.055873016;144.9635036;-1.502700859;group19066
10310;6;14;8.4;0.008358209;6.131386861;2.271992828;group19067
10311;6;27;16.2;0.031213873;11.82481752;2.336571434;group19068
10312;6;10;6;0.024096386;4.379562044;2.222230561;group19069
